0.0815688,0.0239677,-0.00424851,1.5708,1.41673,-1.5708
0.0816132,0.0236573,-0.00519294,1.5708,1.37115,-1.5708
0.0816524,0.0233245,-0.00610027,1.5708,1.32633,-1.5708
0.0816863,0.0229741,-0.00696581,1.5708,1.28253,-1.5708
0.0817151,0.0226111,-0.00778606,1.5708,1.24,-1.5708
0.0817386,0.0222408,-0.00855881,1.5708,1.19894,-1.5708
0.081757,0.0218682,-0.00928307,1.5708,1.15951,-1.5708
0.0817702,0.0214979,-0.00995894,1.5708,1.12186,-1.5708
0.0817783,0.0211341,-0.0105875,1.5708,1.08607,-1.5708
0.0817815,0.0207803,-0.0111706,1.5708,1.05219,-1.5708
0.0817798,0.0204395,-0.0117107,1.5708,1.02026,-1.5708
0.0817733,0.020114,-0.0122107,1.5708,0.990282,-1.5708
0.0817621,0.0198055,-0.0126737,1.5708,0.96224,-1.5708
0.0817463,0.0195152,-0.0131031,1.5708,0.936101,-1.5708
0.0817261,0.0192437,-0.0135021,1.5708,0.911823,-1.5708
0.0817017,0.0189914,-0.0138741,1.5708,0.889354,-1.5708
0.0816732,0.0187581,-0.0142222,1.5708,0.868636,-1.5708
0.0816408,0.0185436,-0.0145496,1.5708,0.84961,-1.5708
0.0816046,0.0183474,-0.0148591,1.5708,0.832215,-1.5708
0.0815649,0.0181688,-0.0151535,1.5708,0.816392,-1.5708
0.0815219,0.0180069,-0.0154353,1.5708,0.802081,-1.5708
0.0814757,0.017861,-0.0157068,1.5708,0.78923,-1.5708
0.0814266,0.0177301,-0.0159703,1.5708,0.777787,-1.5708
0.0813749,0.0176133,-0.0162278,1.5708,0.767706,-1.5708
0.0813207,0.0175098,-0.0164812,1.5708,0.758945,-1.5708
0.0812643,0.0174187,-0.0167323,1.5708,0.751467,-1.5708
0.0812059,0.0173392,-0.0169826,1.5708,0.745241,-1.5708
0.0811458,0.0172704,-0.0172338,1.5708,0.740239,-1.5708
0.0810842,0.0172118,-0.0174873,1.5708,0.736441,-1.5708
0.0810213,0.0171627,-0.0177445,1.5708,0.733831,-1.5708
0.0809576,0.0171224,-0.0180066,1.5708,0.732395,-1.5708
0.0808931,0.0170906,-0.018275,1.5708,0.73213,-1.5708
0.0808282,0.0170667,-0.0185508,1.5708,0.733032,-1.5708
0.0807631,0.0170504,-0.0188353,1.5708,0.735106,-1.5708
0.0806981,0.0170414,-0.0191296,1.5708,0.738359,-1.5708
0.0806335,0.0170396,-0.0194348,1.5708,0.742803,-1.5708
0.0805696,0.0170448,-0.0197521,1.5708,0.748456,-1.5708
0.0805066,0.017057,-0.0200826,1.5708,0.755336,-1.5708
0.0804448,0.0170761,-0.0204275,1.5708,0.763468,-1.5708
0.0803846,0.0171023,-0.0207879,1.5708,0.772879,-1.5708
0.0803261,0.0171357,-0.021165,1.5708,0.783597,-1.5708
0.0802697,0.0171765,-0.0215601,1.5708,0.795653,-1.5708
0.0802158,0.017225,-0.0219743,1.5708,0.809079,-1.5708
0.0801645,0.0172817,-0.0224089,1.5708,0.823904,-1.5708
0.0801162,0.0173469,-0.0228652,1.5708,0.84016,-1.5708
0.0800713,0.0174211,-0.0233445,1.5708,0.85787,-1.5708
0.0800301,0.0175049,-0.0238483,1.5708,0.877057,-1.5708
0.0799929,0.0175989,-0.0243779,1.5708,0.897733,-1.5708
0.07996,0.0177037,-0.0249349,1.5708,0.919903,-1.5708
0.0799319,0.01782,-0.0255206,1.5708,0.94356,-1.5708
0.0799089,0.0179487,-0.0261367,1.5708,0.96868,-1.5708
0.0798914,0.0180906,-0.0267847,1.5708,0.995224,-1.5708
0.0798798,0.0182464,-0.0274663,1.5708,1.02313,-1.5708
0.0798746,0.0184171,-0.0281829,1.5708,1.05233,-1.5708
0.0798762,0.0186035,-0.0289363,1.5708,1.08271,-1.5708
0.0798851,0.0188067,-0.0297281,1.5708,1.11414,-1.5708
0.0799017,0.0190274,-0.0305599,1.5708,1.14649,-1.5708
0.0799267,0.0192668,-0.0314333,1.5708,1.17957,-1.5708
0.0799606,0.0195256,-0.0323497,1.5708,1.21319,-1.5708
0.0800039,0.0198047,-0.0333107,1.5708,1.24717,-1.5708
0.0800573,0.020105,-0.0343176,1.5708,1.28127,-1.5708
0.0801214,0.0204273,-0.0353716,1.5708,1.31529,-1.5708
0.080197,0.0207724,-0.0364739,1.5708,1.349,-1.5708
0.0802846,0.0211407,-0.0376253,1.5708,1.38221,-1.5708
0.0803852,0.0215329,-0.0388267,1.5708,1.41473,-1.5708
0.0804994,0.0219494,-0.0400785,1.5708,1.44636,-1.5708
